Title;id;adult;backdrop_path;belongs_to_collection;budget;genres;homepage;original_language;original_title;overview;popularity;poster_path;production_companies;production_countries;release_date;revenue;runtime;spoken_languages;status;tagline;video;vote_average;vote_count
Jiu Jitsu;590706.0;False;/jeAQdDX9nguP6YOX6QSWKDPkbBo.jpg;;23000000.0;[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}];https://www.paramountmovies.com/movies/jiu-jitsu;en;Jiu Jitsu;Every six years, an ancient order of jiu-jitsu fighters joins forces to battle a vicious race of alien invaders. But when a celebrated war hero goes down in defeat, the fate of the planet and mankind hangs in the balance.;69.682;/eLT8Cu357VOwBVTitkmlDEg32Fs.jpg;[{'id': 138013, 'logo_path': None, 'name': 'Green Olive Films', 'origin_country': 'CY'}, {'id': 141998, 'logo_path': None, 'name': 'Acme Rocket Fuel', 'origin_country': 'US'}, {'id': 147219, 'logo_path': None, 'name': 'Double Tree Entertainment', 'origin_country': ''}];[{'iso_3166_1': 'CY', 'name': 'Cyprus'}, {'iso_3166_1': 'US', 'name': 'United States of America'}];2020-11-20;99924.0;102.0;[{'english_name': 'Burmese', 'iso_639_1': 'my', 'name': ''}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}];Released;From the darkness, the ultimate fighter rises.;False;4.927;516.0
Buddy Games;472815.0;False;/z1VcsfkSHhByeqloNnu7m0YRB9v.jpg;;0.0;[{'id': 35, 'name': 'Comedy'}];;en;Buddy Games;After six lifelong friends have a five-year falling out, “The Bobfather”, reunites his pals for the Buddy Games, an insane competition of absurd physical and mental challenges with the chance to win a $150,000 pot. Now all bets are off, as the determined dudes' fight, claw, and party for the big bucks.;15.96;/uNCZh6YGg6r0GMyrctI14R0lHGL.jpg;[{'id': 10339, 'logo_path': '/dU7bjpBabgAd6R8INdVAyCjQ70w.png', 'name': 'WWE Studios', 'origin_country': 'US'}, {'id': 76992, 'logo_path': '/mw3j3P8SUQJKLSJQrLKuSDO9Xr6.png', 'name': 'Saban Films', 'origin_country': 'US'}];[{'iso_3166_1': 'US', 'name': 'United States of America'}];2019-11-18;0.0;90.0;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}];Released;No guts. No glory. No mercy.;False;5.34;178.0
The Croods: A New Age;529203.0;False;/ytTQoYkdpsgtfDWrNFCei8Mfbxu.jpg;{'id': 464577, 'name': 'The Croods Collection', 'poster_path': '/ngKY2KzudNpC7j8a0OWjJRY0tHv.jpg', 'backdrop_path': '/8MjzBahFKCuQbwytpPPds7qboQa.jpg'};65000000.0;[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}];https://www.dreamworks.com/movies/the-croods-2;en;The Croods: A New Age;Searching for a safer habitat, the prehistoric Crood family discovers an idyllic, walled-in paradise that meets all of its needs. Unfortunately, they must also learn to live with the Bettermans -- a family that's a couple of steps above the Croods on the evolutionary ladder. As tensions between the new neighbors start to rise, a new threat soon propels both clans on an epic adventure that forces them to embrace their differences, draw strength from one another, and survive together.;216.793;/tbVZ3Sq88dZaCANlUcewQuHQOaE.jpg;[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 521, 'logo_path': '/kP7t6RwGz2AvvTkvnI1uteEwHet.png', 'name': 'DreamWorks Animation', 'origin_country': 'US'}];[{'iso_3166_1': 'US', 'name': 'United States of America'}];2020-11-25;168285000.0;95.0;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}];Released;The future ain't what it used to be.;False;7.546;3169.0
Happiest Season;520172.0;False;/jOWgFmD1H5t6nL7ChbmX8oDFUZl.jpg;;0.0;[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}];https://www.hulu.com/movie/happiest-season-8bd1884d-b39d-4dc7-9c44-29f07de2f1ef;en;Happiest Season;A young woman's plans to propose to her girlfriend while at her family's annual holiday party are upended when she discovers her partner hasn't yet come out to her conservative parents.;45.462;/vzec9kkOSE93tygyfOktedkeOQ.jpg;[{'id': 12292, 'logo_path': '/4GQTeqos2luopEtp3OgMQYusQ5c.png', 'name': 'Temple Hill Entertainment', 'origin_country': 'US'}];[{'iso_3166_1': 'US', 'name': 'United States of America'}];2020-11-26;1401954.0;102.0;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}];Released;This holiday, everyone's secrets are coming out.;False;7.388;923.0
Ma Rainey's Black Bottom;615667.0;False;/9UFwcWa3lKeAllcW0EvkmOuHqek.jpg;;0.0;[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}];https://www.netflix.com/title/81100780;en;Ma Rainey's Black Bottom;Tensions rise when the trailblazing Mother of the Blues and her band gather at a Chicago recording studio in 1927. Adapted from August Wilson's play.;13.373;/pvtyxijaBrCSbByXLcUIDDSvc40.jpg;[{'id': 1423, 'logo_path': '/1rbAwGQzrNvXDICD6HWEn1YqfAV.png', 'name': 'Escape Artists', 'origin_country': 'US'}, {'id': 2510, 'logo_path': None, 'name': 'Mundy Lane Entertainment', 'origin_country': ''}];[{'iso_3166_1': 'US', 'name': 'United States of America'}];2020-11-25;0.0;94.0;[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}];Released;It would be an empty world without the blues.;False;6.685;959.0
The Christmas Chronicles 2;654028.0;False;/mxVpkHclXPgWxo62SJ0a0YcUzgC.jpg;{'id': 743824, 'name': 'The Christmas Chronicles Collection', 'poster_path': '/k3LJrMujUHa2PmasQIcYKE5f2BD.jpg', 'backdrop_path': '/trlzfJap4hSnqQwLO0yL3hous1X.jpg'};0.0;[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}];https://www.netflix.com/title/80988988;en;The Christmas Chronicles: Part Two;Kate Pierce is reluctantly spending Christmas with her mom’s new boyfriend and his son Jack. But when the North Pole and Christmas are threatened to be destroyed, Kate and Jack are unexpectedly pulled into a new adventure with Santa Claus.;110.857;/6sG0kbEvAi3RRLcGGU5h8l3qAPa.jpg;[{'id': 436, 'logo_path': '/A7WCkG3F0NFvjGCwUnclpGdIu9E.png', 'name': '1492 Pictures', 'origin_country': 'US'}];[{'iso_3166_1': 'US', 'name': 'United States of America'}];2020-11-18;0.0;112.0;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}];Released;The battle to save Christmas is on.;False;6.536;811.0
Uncle Frank;634544.0;False;/8keveybC0TcHTwGdSXVw7pWRyqH.jpg;;0.0;[{'id': 18, 'name': 'Drama'}];;en;Uncle Frank;In 1973, when Frank Bledsoe and his 18-year-old niece Beth take a road trip from Manhattan to Creekville, South Carolina for the family patriarch's funeral, they're unexpectedly joined by Frank's lover Walid.;10.164;/u3yozs3oGY0ubwf4cKQKOMWqNx3.jpg;[{'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}, {'id': 6531, 'logo_path': None, 'name': 'Parts and Labor', 'origin_country': 'US'}, {'id': 25091, 'logo_path': '/o6gbtykEDlBTKXnBgo2iRI7yLXp.png', 'name': 'Your Face Goes Here Entertainment', 'origin_country': 'US'}, {'id': 77394, 'logo_path': None, 'name': 'COTA Films', 'origin_country': 'US'}];[{'iso_3166_1': 'US', 'name': 'United States of America'}];2020-11-25;0.0;95.0;[{'english_name': 'Arabic', 'iso_639_1': 'ar', 'name': 'العربية'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}];Released;No one comes home without baggage.;False;7.435;330.0
Folklore: The Long Pond Studio Sessions;768141.0;False;/xndolqiw6jMhDDkkw1UPuD1xfrT.jpg;;0.0;[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}];https://disneyplus.com/movies/folklore-the-long-pond-studio-session/3Xlc0EjKtKpp;en;Folklore: The Long Pond Studio Sessions;An intimate concert film, in which Taylor Swift performs each song from her album 'folklore' in order, as she reveals the meaning and the stories behind all 17 tracks for the very first time.;12.722;/4iroJUn8YuQBekDwGy7r61YHXiu.jpg;[{'id': 69922, 'logo_path': '/afnIZUPqGAmPh9rFncRGA2vEVwx.png', 'name': 'Taylor Swift Productions', 'origin_country': 'US'}, {'id': 144400, 'logo_path': None, 'name': 'Electric Light Studios', 'origin_country': ''}, {'id': 146622, 'logo_path': None, 'name': 'Big Branch Productions', 'origin_country': ''}];[{'iso_3166_1': 'US', 'name': 'United States of America'}];2020-11-25;0.0;106.0;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}];Released;Our coming of age has come and gone.;False;8.619;105.0
Superintelligence;521007.0;False;/nxIqVM8Kqp6Ej21WiOncTwKzoG1.jpg;;0.0;[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}];https://www.hbomax.com/superintelligence;en;Superintelligence;When an all-powerful Superintelligence chooses to study the most average person on Earth, Carol Peters, the fate of the world hangs in the balance. As the A.I. decides to enslave, save or destroy humanity, it’s up to Carol to prove that people are worth saving.;12.667;/podzoGfamoxObotrMMoH2WIc8nj.jpg;[{'id': 87017, 'logo_path': None, 'name': 'On the Day', 'origin_country': 'US'}];[{'iso_3166_1': 'US', 'name': 'United States of America'}];2020-12-11;0.0;106.0;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}];Released;Single. Unemployed. Likes James Corden.;False;5.974;173.0
Life in a Year;447362.0;False;/88J6waYVTta8Qz3iX3qUeWNA5d5.jpg;;0.0;[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}];;en;Life in a Year;A 17 year old finds out that his girlfriend is dying, so he sets out to give her an entire life, in the last year she has left.;69.425;/bP7u19opmHXYeTCUwGjlLldmUMc.jpg;[{'id': 907, 'logo_path': '/ca5SWI5uvU985f8Kbb4xc8AmVWH.png', 'name': 'Overbrook Entertainment', 'origin_country': 'US'}];[{'iso_3166_1': 'US', 'name': 'United States of America'}];2020-11-27;0.0;107.0;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}];Released;;False;8.312;1170.0
Black Beauty;526702.0;False;/lQAe1hfWYDdYypRVdzTbdg6JYWP.jpg;;0.0;[{'id': 18, 'name': 'Drama'}];https://www.disneyplus.com/movies/black-beauty/5xblDh090q9k;en;Black Beauty;Born free in the American West, Black Beauty is a horse rounded up and brought to Birtwick Stables, where she meets spirited teenager Jo Green. The two forge a bond that carries Beauty through the different chapters, challenges and adventures.;15.312;/5ZjMNJJabwBEnGVQoR2yoMEL9um.jpg;[{'id': 47, 'logo_path': '/i7Z9ot2o3N5Sa3HrF09kniFs2y8.png', 'name': 'Constantin Film', 'origin_country': 'DE'}, {'id': 124233, 'logo_path': None, 'name': 'JB Pictures', 'origin_country': ''}];[{'iso_3166_1': 'ZA', 'name': 'South Africa'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}];2020-11-27;0.0;110.0;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}];Released;Find your way home.;False;8.171;280.0
The Prom;487702.0;False;/6a5E6xbbR6pwPLGhGt8QIu6TFzO.jpg;;0.0;[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}];;en;F*&% the Prom;Maddy and Cole were inseparable friends until high school started and Maddy became the most popular girl on campus. When she starts feeling lonely and heartbroken, she reconnects with Cole and the duo conspire to destroy the ultimate teen popularity contest;10.264;/x94sYv4VwVn0EeHazhGyEXbcPoM.jpg;[{'id': 60923, 'logo_path': None, 'name': 'Fine Brothers Entertainment', 'origin_country': ''}, {'id': 96632, 'logo_path': None, 'name': 'Big Block Media Holdings', 'origin_country': ''}];[{'iso_3166_1': 'US', 'name': 'United States of America'}];2017-12-05;0.0;92.0;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}];Released;;False;5.97;380.0
All My Life;632322.0;False;/7Gzsn4yiwMSXvYcbWXsoDhq8QO2.jpg;;25000000.0;[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}];https://www.allmylifethemovie.com/;en;All My Life;It was a chance meeting started by one of Sol’s friends trying to chat up Jennifer. However, in the end, it was those two who hit it off. Sol enjoyed Jen’s smile, her effort, and how silly she could be. Jen enjoyed Sol’s cooking, his athleticism, and that he would join her in fun moments. As you can imagine, love bloomed, and things got serious. Jen’s investment in Sol led to her pushing him to follow his dreams and even move in to save money. Sol’s investment in Jen well, it led to him proposing. But what started as a liver tumor grew into full-on cancer, so with a diagnosis of 6 months to live, Sol and Jennifer try to make the best of it.;19.516;/xoKZ4ZkVApcTaTYlGoZ3J8xcIzG.jpg;[{'id': 8000, 'logo_path': '/f8NwLg72BByt3eav7lX1lcJfe60.png', 'name': 'Broken Road Productions', 'origin_country': 'US'}, {'id': 10338, 'logo_path': '/el2ap6lvjcEDdbyJoB3oKiYgXu9.png', 'name': 'Perfect World Pictures', 'origin_country': 'CN'}];[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'US', 'name': 'United States of America'}];2020-10-23;2000000.0;93.0;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}];Released;Based on a true love story.;False;7.982;391.0
Godmothered;662546.0;False;/uztSaahK3bNVE5iZh4mRjHcCeii.jpg;;0.0;[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}];;en;Godmothered;"A young and unskilled fairy godmother that ventures out on her own to prove her worth by tracking down a young girl whose request for help was ignored. What she discovers is that the girl has now become a grown woman in need of something very different than a ""prince charming.""";73.249;/80tDCErk6ymHS7YfvqJcbnnTtqa.jpg;[{'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}, {'id': 2364, 'logo_path': '/oZyR5maGM96jReVgW7oJ7mXN8ts.png', 'name': 'The Montecito Picture Company', 'origin_country': 'US'}, {'id': 12805, 'logo_path': '/kdC2cFkIfh1BPoKBLb99liMrNkN.png', 'name': 'Studio AKA', 'origin_country': 'GB'}];[{'iso_3166_1': 'US', 'name': 'United States of America'}];2020-12-04;0.0;113.0;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Latin', 'iso_639_1': 'la', 'name': 'Latin'}];Released;Be careful who you wish for.;False;6.894;511.0
Half Brothers;652962.0;False;/zHNJC5eWKbJZ9oIl8C0JMvc5r8c.jpg;;0.0;[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}];https://www.focusfeatures.com/half-brothers;en;Half Brothers;A story about the complex connection with a brother who is based in Mexico, meant to be a metaphor of the relationship between neighboring countries America and Mexico.;13.415;/Apl0WFx61trVOoxvc8Erd5cbP8X.jpg;[{'id': 10146, 'logo_path': '/xnFIOeq5cKw09kCWqV7foWDe4AA.png', 'name': 'Focus Features', 'origin_country': 'US'}, {'id': 21140, 'logo_path': '/1Crg4yDLUpOvTFoKM3ysiWhfx3M.png', 'name': '424 Post', 'origin_country': ''}];[];2020-12-04;0.0;96.0;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}];Released;There's no running from family.;False;7.611;167.0
Wander;646593.0;False;/wk58aoyWpMTVkKkdjw889XfWGdL.jpg;;0.0;[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}];https://www.paramountmovies.com/movies/Wander;en;Wander;After getting hired to probe a suspicious death in the small town of Wander, a mentally unstable private investigator becomes convinced the case is linked to the same 'conspiracy cover up' that caused the death of his daughter.;12.473;/2AwPvNHphpZBJDqjZKVuMAbvS0v.jpg;[{'id': 5322, 'logo_path': '/6Vk4WZnKJuC6z6HKBGFirbWwWwV.png', 'name': 'Aloe Entertainment', 'origin_country': 'US'}, {'id': 37765, 'logo_path': '/qzSgwjZkVmruPVT6oUTocut4znA.png', 'name': 'Verdi Productions', 'origin_country': 'US'}, {'id': 40157, 'logo_path': None, 'name': 'WANGO Films', 'origin_country': ''}, {'id': 57413, 'logo_path': None, 'name': 'Falconer Pictures', 'origin_country': ''}, {'id': 125092, 'logo_path': None, 'name': 'Don Kee Productions', 'origin_country': 'US'}, {'id': 144301, 'logo_path': None, 'name': 'Ironic Misnomer', 'origin_country': ''}];[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}];2020-12-04;4609.0;94.0;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}];Released;The conspiracy is real.;False;5.374;238.0
Black Bear;624788.0;False;/o87ErHJHx99C5B8IiW9RYK1uCdU.jpg;;0.0;[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}];http://www.momentumpictures.net/black-bear;en;Black Bear;At a remote lake house in the Adirondack Mountains, a couple entertains an out-of-town guest looking for inspiration in her filmmaking. The group quickly falls into a calculated game of desire, manipulation, and jealousy, unaware of how dangerously intertwined their lives will soon become.;8.895;/nqZFjQRWfW6PjFTc17pzJ5LRAAv.jpg;[{'id': 38956, 'logo_path': '/s1Cf3SV4fD0bSkgnepVz85vyy8b.png', 'name': 'Tandem Pictures', 'origin_country': 'US'}, {'id': 65938, 'logo_path': '/i0yfUJtGp9Ev2PMtjwzFLZxlgXU.png', 'name': 'Blue Creek Pictures', 'origin_country': 'US'}, {'id': 124504, 'logo_path': '/2lNM3d3KUlDk3phoFpTkrIS8jKU.png', 'name': 'Oakhurst Entertainment', 'origin_country': 'US'}];[{'iso_3166_1': 'US', 'name': 'United States of America'}];2020-12-04;0.0;106.0;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}];Released;;False;6.663;153.0
Let Them All Talk;623856.0;False;/ogqxoeZ1g63QbxPEuQjNnHlK20G.jpg;;0.0;[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}];https://www.hbomax.com/let-them-all-talk;en;Let Them All Talk;A celebrated author takes a journey with some old friends to have some fun and heal old wounds. Her nephew comes along to wrangle the ladies and finds himself involved with a young literary agent.;12.321;/4mhZqZ7nXL6Dj6PKZSseJxv1qXZ.jpg;[{'id': 8850, 'logo_path': '/u5TGAymJMXqH8FvitwmxYUUP4DD.png', 'name': 'Extension 765', 'origin_country': 'US'}, {'id': 138252, 'logo_path': '/9MQDJGI2YjGWZXlkwy3VeZBnU8R.png', 'name': 'Warner Max', 'origin_country': 'US'}];[{'iso_3166_1': 'US', 'name': 'United States of America'}];2020-12-10;0.0;113.0;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}];Released;Write your wrongs;False;5.717;189.0
The Midnight Sky;614911.0;False;/dueiWzWc81UAgnbDAyH4Gjqnh4n.jpg;;0.0;[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}];https://www.netflix.com/title/80244645;en;The Midnight Sky;A lone scientist in the Arctic races to contact a crew of astronauts returning home to a mysterious global catastrophe.;14.95;/51JxCk77ZCqLzbLkrDl9Qho6KUh.jpg;[{'id': 1634, 'logo_path': None, 'name': 'Truenorth Productions', 'origin_country': 'IS'}, {'id': 1782, 'logo_path': '/d1mlUfuG0NoQ4x0C7bK80wLGWA1.png', 'name': 'Smoke House Pictures', 'origin_country': 'US'}, {'id': 3819, 'logo_path': None, 'name': 'Syndicate Films', 'origin_country': 'US'}, {'id': 10039, 'logo_path': '/b8w4LldQolMKiLZw4FQJBcXSDGI.png', 'name': 'Anonymous Content', 'origin_country': 'US'}];[{'iso_3166_1': 'US', 'name': 'United States of America'}];2020-12-10;0.0;118.0;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}];Released;There's a universe between all of us.;False;5.782;1559.0
Songbird;721625.0;False;/2XQPcgGMyw2qSssv3CsCaOP61l3.jpg;;0.0;[{'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}];https://www.songbird.movie;en;Songbird;During a pandemic lockdown, Nico, a young man with rare immunity, must overcome martial law, murderous vigilantes and a powerful family to reunite with his love, Sara.;27.177;/DxDIioCnlhjIL1vEhfrLTBg0VU.jpg;[{'id': 2481, 'logo_path': '/vOQg26GjR0LnkN1Ph9uyog1UuOE.png', 'name': 'Platinum Dunes', 'origin_country': 'US'}, {'id': 23301, 'logo_path': None, 'name': 'Catchlight Films', 'origin_country': 'US'}, {'id': 47729, 'logo_path': '/5NRpQ7xxmODXAjt2pRWUFMLVzvP.png', 'name': 'STX Entertainment', 'origin_country': 'US'}, {'id': 136721, 'logo_path': None, 'name': 'Invisible Narratives', 'origin_country': 'US'}];[{'iso_3166_1': 'US', 'name': 'United States of America'}];2020-12-10;620836.0;85.0;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Slovak', 'iso_639_1': 'sk', 'name': 'Slovenčina'}];Released;The only way out is together.;False;6.162;582.0
